ref_date,geo,retail_sales_dollars,cpi_all_items,employment_thousands,unemployment_rate_percent,population,population_source_date,population_is_carried_forward,retail_sales_yoy_percent,cpi_yoy_inflation_percent,employment_yoy_percent,retail_sales_per_capita,canada_retail_sales_yoy_percent,canada_cpi_yoy_inflation_percent,canada_employment_yoy_percent,canada_unemployment_rate_percent,retail_sales_yoy_gap_vs_canada,cpi_inflation_gap_vs_canada,employment_yoy_gap_vs_canada,unemployment_rate_gap_vs_canada
2022-02-01,Newfoundland and Labrador,890605000.0,149.3,232.2,12.7,529008,2022-01-01,True,9.6712,5.1408,8.2517,1683.5379,7.726833239136943,5.6875449964002955,5.351009016745389,5.5,1.9444,-0.5467,2.9007,7.2
2022-02-01,Nova Scotia,1697375000.0,148.8,485.8,6.5,1009355,2022-01-01,True,7.1978,5.6818,2.2737,1681.6432,7.726833239136943,5.6875449964002955,5.351009016745389,5.5,-0.529,-0.0057,-3.0773,1.0
2022-02-01,Ontario,23927604000.0,148.8,7737.9,5.7,14997903,2022-01-01,True,12.2522,6.1341,7.0604,1595.3966,7.726833239136943,5.6875449964002955,5.351009016745389,5.5,4.5253,0.4465,1.7094,0.2
2022-02-01,Prince Edward Island,267041000.0,151.2,83.7,9.6,164058,2022-01-01,True,1.4004,7.3864,7.8608,1627.7231,7.726833239136943,5.6875449964002955,5.351009016745389,5.5,-6.3264,1.6988,2.5098,4.1
2022-02-01,Quebec,13976959000.0,142.6,4370.4,4.4,8613282,2022-01-01,True,7.8019,5.3954,3.9285,1622.7216,7.726833239136943,5.6875449964002955,5.351009016745389,5.5,0.075,-0.2921,-1.4225,-1.1
2022-02-01,Saskatchewan,2044266000.0,149.1,577.3,4.6,1171063,2022-01-01,True,10.6944,4.7051,4.7922,1745.6499,7.726833239136943,5.6875449964002955,5.351009016745389,5.5,2.9676,-0.9825,-0.5589,-0.9
2022-03-01,Alberta,8064834000.0,156.5,2329.0,6.3,4466136,2022-01-01,True,6.3745,6.5351,3.9547,1805.7744,3.757665320584791,6.6618911174785245,4.105335664706189,5.4,2.6169,-0.1268,-0.1507,0.9
2022-03-01,British Columbia,8849661000.0,143.0,2749.5,5.1,5287664,2022-01-01,True,1.4453,6.0044,2.5244,1673.6428,3.757665320584791,6.6618911174785245,4.105335664706189,5.4,-2.3124,-0.6574,-1.5809,-0.3
2022-03-01,Canada,64010320000.0,148.9,19647.8,5.4,38565380,2022-01-01,True,3.7577,6.6619,4.1053,1659.7871,3.757665320584791,6.6618911174785245,4.105335664706189,5.4,0.0,0.0,0.0,0.0
2022-03-01,Manitoba,2165993000.0,149.9,684.3,4.6,1400367,2022-01-01,True,1.7472,7.3782,4.2981,1546.7324,3.757665320584791,6.6618911174785245,4.105335664706189,5.4,-2.0105,0.7163,0.1928,-0.8
2022-03-01,New Brunswick,1363698000.0,149.5,371.7,7.2,798414,2022-01-01,True,7.0262,7.3994,2.0033,1708.0086,3.757665320584791,6.6618911174785245,4.105335664706189,5.4,3.2685,0.7375,-2.102,1.8
2022-03-01,Newfoundland and Labrador,929263000.0,151.9,231.1,13.3,529008,2022-01-01,True,6.6448,6.2981,2.6655,1756.6143,3.757665320584791,6.6618911174785245,4.105335664706189,5.4,2.8871,-0.3638,-1.4399,7.9
2022-03-01,Nova Scotia,1677337000.0,151.4,483.5,7.0,1009355,2022-01-01,True,3.8385,6.7701,2.0042,1661.7909,3.757665320584791,6.6618911174785245,4.105335664706189,5.4,0.0808,0.1082,-2.1011,1.6
2022-03-01,Ontario,24525937000.0,150.8,7753.1,5.4,14997903,2022-01-01,True,5.0581,6.9504,5.1724,1635.2911,3.757665320584791,6.6618911174785245,4.105335664706189,5.4,1.3004,0.2885,1.0671,0.0
2022-03-01,Prince Edward Island,267344000.0,154.7,84.6,8.8,164058,2022-01-01,True,3.8947,8.867,6.9532,1629.57,3.757665320584791,6.6618911174785245,4.105335664706189,5.4,0.1371,2.2051,2.8479,3.4
2022-03-01,Quebec,13918014000.0,144.5,4385.2,4.2,8613282,2022-01-01,True,1.0005,6.7208,3.7132,1615.8781,3.757665320584791,6.6618911174785245,4.105335664706189,5.4,-2.7571,0.0589,-0.3922,-1.2
2022-03-01,Saskatchewan,2036703000.0,151.4,575.8,4.9,1171063,2022-01-01,True,7.1527,5.6525,4.3116,1739.1917,3.757665320584791,6.6618911174785245,4.105335664706189,5.4,3.395,-1.0094,0.2063,-0.5
2022-04-01,Alberta,8059868000.0,157.0,2342.3,6.1,4482503,2022-04-01,False,4.7688,6.2965,5.3808,1798.0731,9.707357291270235,6.77120456165361,5.547344407672794,5.4,-4.9385,-0.4747,-0.1665,0.7
2022-04-01,British Columbia,8948202000.0,144.2,2761.4,4.9,5313881,2022-04-01,False,1.7002,6.6568,4.3692,1683.9297,9.707357291270235,6.77120456165361,5.547344407672794,5.4,-8.0071,-0.1144,-1.1782,-0.5
2022-04-01,Canada,64083589000.0,149.8,19709.7,5.4,38693009,2022-04-01,False,9.7074,6.7712,5.5473,1656.2059,9.707357291270235,6.77120456165361,5.547344407672794,5.4,0.0,0.0,0.0,0.0
2022-04-01,Manitoba,2086607000.0,151.1,687.2,4.8,1404837,2022-04-01,False,5.8925,7.468,3.4005,1485.3019,9.707357291270235,6.77120456165361,5.547344407672794,5.4,-3.8149,0.6968,-2.1468,-0.6
2022-04-01,New Brunswick,1347235000.0,150.9,375.4,6.9,801319,2022-04-01,False,1.7661,7.5552,2.8211,1681.2718,9.707357291270235,6.77120456165361,5.547344407672794,5.4,-7.9412,0.784,-2.7262,1.5
2022-04-01,Newfoundland and Labrador,936050000.0,153.0,232.0,11.4,529054,2022-04-01,False,2.9055,6.6202,2.8369,1769.2901,9.707357291270235,6.77120456165361,5.547344407672794,5.4,-6.8019,-0.151,-2.7105,6.0
2022-04-01,Nova Scotia,1671985000.0,152.4,491.4,6.1,1013351,2022-04-01,False,5.0062,7.0977,3.3873,1649.9564,9.707357291270235,6.77120456165361,5.547344407672794,5.4,-4.7012,0.3265,-2.16,0.7
2022-04-01,Ontario,24634331000.0,151.6,7784.2,5.6,15051975,2022-04-01,False,21.5171,6.9111,7.6817,1636.6179,9.707357291270235,6.77120456165361,5.547344407672794,5.4,11.8098,0.1399,2.1343,0.2
2022-04-01,Prince Edward Island,270135000.0,156.0,84.1,8.3,165396,2022-04-01,False,0.8587,8.9385,6.5906,1633.262,9.707357291270235,6.77120456165361,5.547344407672794,5.4,-8.8486,2.1673,1.0433,2.9
2022-04-01,Quebec,13862196000.0,145.5,4373.8,4.4,8628480,2022-04-01,False,3.0426,6.8282,3.9105,1606.5629,9.707357291270235,6.77120456165361,5.547344407672794,5.4,-6.6648,0.057,-1.6369,-1.0
2022-04-01,Saskatchewan,2054094000.0,152.4,577.9,5.2,1173461,2022-04-01,False,6.9956,5.9069,3.622,1750.4578,9.707357291270235,6.77120456165361,5.547344407672794,5.4,-2.7118,-0.8643,-1.9253,-0.2
2022-05-01,Alberta,8224780000.0,159.2,2359.3,5.9,4482503,2022-04-01,True,11.0686,7.1332,6.3466,1834.8632,15.704812152398894,7.730496453900715,6.120191584870827,5.2,-4.6362,-0.5973,0.2264,0.7
2022-05-01,British Columbia,8959611000.0,146.1,2773.7,4.5,5313881,2022-04-01,True,2.9072,8.1421,4.6284,1686.0767,15.704812152398894,7.730496453900715,6.120191584870827,5.2,-12.7977,0.4116,-1.4917,-0.7
2022-05-01,Canada,65991852000.0,151.9,19763.4,5.2,38693009,2022-04-01,True,15.7048,7.7305,6.1202,1705.5239,15.704812152398894,7.730496453900715,6.120191584870827,5.2,0.0,0.0,0.0,0.0
2022-05-01,Manitoba,2204165000.0,153.8,683.2,4.5,1404837,2022-04-01,True,11.3265,8.6926,3.3429,1568.9827,15.704812152398894,7.730496453900715,6.120191584870827,5.2,-4.3783,0.9621,-2.7773,-0.7
2022-05-01,New Brunswick,1414699000.0,153.8,373.6,7.3,801319,2022-04-01,True,11.0443,8.7694,2.3001,1765.4629,15.704812152398894,7.730496453900715,6.120191584870827,5.2,-4.6605,1.039,-3.8201,2.1
2022-05-01,Newfoundland and Labrador,922574000.0,155.8,236.9,10.2,529054,2022-04-01,True,6.9889,7.9695,6.3763,1743.8182,15.704812152398894,7.730496453900715,6.120191584870827,5.2,-8.7159,0.239,0.2561,5.0
2022-05-01,Nova Scotia,1721193000.0,155.7,492.6,7.0,1013351,2022-04-01,True,23.4212,8.805,8.1924,1698.5161,15.704812152398894,7.730496453900715,6.120191584870827,5.2,7.7164,1.0745,2.0722,1.8
2022-05-01,Ontario,25371058000.0,153.7,7791.0,5.4,15051975,2022-04-01,True,27.8574,7.784,8.2625,1685.5634,15.704812152398894,7.730496453900715,6.120191584870827,5.2,12.1526,0.0535,2.1423,0.2
2022-05-01,Prince Edward Island,280514000.0,160.2,85.4,7.9,165396,2022-04-01,True,13.1411,11.0957,7.5567,1696.0144,15.704812152398894,7.730496453900715,6.120191584870827,5.2,-2.5638,3.3652,1.4365,2.7
2022-05-01,Quebec,14586695000.0,147.6,4389.5,4.4,8628480,2022-04-01,True,11.143,7.5018,4.1375,1690.5289,15.704812152398894,7.730496453900715,6.120191584870827,5.2,-4.5618,-0.2287,-1.9827,-0.8
2022-05-01,Saskatchewan,2090681000.0,153.8,578.2,4.6,1173461,2022-04-01,True,5.0015,7.0285,3.4347,1781.6365,15.704812152398894,7.730496453900715,6.120191584870827,5.2,-10.7033,-0.702,-2.6855,-0.6
2022-06-01,Alberta,8190757000.0,161.4,2370.0,5.2,4482503,2022-04-01,True,7.4631,8.3949,6.2494,1827.2731,11.9801662550866,8.13295615275813,4.532559911931555,4.9,-4.5171,0.2619,1.7169,0.3
2022-06-01,British Columbia,9303459000.0,146.5,2771.2,4.6,5313881,2022-04-01,True,5.8716,7.8792,3.2143,1750.7842,11.9801662550866,8.13295615275813,4.532559911931555,4.9,-6.1085,-0.2537,-1.3183,-0.3
2022-06-01,Canada,66813170000.0,152.9,19750.8,4.9,38693009,2022-04-01,True,11.9802,8.133,4.5326,1726.7504,11.9801662550866,8.13295615275813,4.532559911931555,4.9,0.0,0.0,0.0,0.0
2022-06-01,Manitoba,2264642000.0,155.3,687.3,4.0,1404837,2022-04-01,True,12.9186,9.4433,4.8993,1612.0319,11.9801662550866,8.13295615275813,4.532559911931555,4.9,0.9384,1.3103,0.3667,-0.9
2022-06-01,New Brunswick,1383995000.0,154.4,376.5,6.4,801319,2022-04-01,True,11.48,9.1166,3.9194,1727.1461,11.9801662550866,8.13295615275813,4.532559911931555,4.9,-0.5002,0.9837,-0.6132,1.5
2022-06-01,Newfoundland and Labrador,921860000.0,156.2,234.9,10.4,529054,2022-04-01,True,8.6236,8.1717,3.7086,1742.4686,11.9801662550866,8.13295615275813,4.532559911931555,4.9,-3.3566,0.0388,-0.824,5.5
2022-06-01,Nova Scotia,1745022000.0,156.5,493.7,6.5,1013351,2022-04-01,True,7.4656,9.2877,4.3763,1722.0312,11.9801662550866,8.13295615275813,4.532559911931555,4.9,-4.5146,1.1548,-0.1562,1.6
2022-06-01,Ontario,25940324000.0,154.4,7773.1,5.1,15051975,2022-04-01,True,16.9704,7.8966,6.1218,1723.3834,11.9801662550866,8.13295615275813,4.532559911931555,4.9,4.9903,-0.2364,1.5892,0.2
2022-06-01,Prince Edward Island,289426000.0,160.6,86.4,5.9,165396,2022-04-01,True,15.4522,10.9116,9.5057,1749.8972,11.9801662550866,8.13295615275813,4.532559911931555,4.9,3.472,2.7786,4.9731,1.0
2022-06-01,Quebec,14407162000.0,148.7,4376.0,4.3,8628480,2022-04-01,True,11.0754,7.9884,1.7959,1669.7219,11.9801662550866,8.13295615275813,4.532559911931555,4.9,-0.9048,-0.1446,-2.7367,-0.6
2022-06-01,Saskatchewan,2138291000.0,155.4,581.8,4.0,1173461,2022-04-01,True,10.6238,8.0668,4.0043,1822.2088,11.9801662550866,8.13295615275813,4.532559911931555,4.9,-1.3564,-0.0662,-0.5283,-0.9
2022-07-01,Alberta,8347161000.0,161.4,2366.7,4.9,4512731,2022-07-01,False,11.3297,7.3852,5.8926,1849.6917,7.822604899308083,7.589599437807437,4.054373833250069,4.8,3.5071,-0.2044,1.8382,0.1
2022-07-01,British Columbia,8997816000.0,147.6,2784.2,4.6,5358845,2022-07-01,False,3.6255,7.9737,3.3213,1679.0588,7.822604899308083,7.589599437807437,4.054373833250069,4.8,-4.1971,0.3841,-0.733,-0.2
2022-07-01,Canada,64911949000.0,153.1,19787.5,4.8,38950132,2022-07-01,False,7.8226,7.5896,4.0544,1666.5399,7.822604899308083,7.589599437807437,4.054373833250069,4.8,0.0,0.0,0.0,0.0
2022-07-01,Manitoba,2240001000.0,155.3,687.7,3.9,1413498,2022-07-01,False,11.4554,8.7535,3.0108,1584.7217,7.822604899308083,7.589599437807437,4.054373833250069,4.8,3.6328,1.1639,-1.0436,-0.9
2022-07-01,New Brunswick,1397515000.0,153.9,375.9,7.4,808869,2022-07-01,False,11.7678,8.0,3.4397,1727.7396,7.822604899308083,7.589599437807437,4.054373833250069,4.8,3.9452,0.4104,-0.6146,2.6
2022-07-01,Newfoundland and Labrador,929241000.0,155.9,234.2,10.8,531257,2022-07-01,False,10.9959,6.9273,3.3996,1749.1365,7.822604899308083,7.589599437807437,4.054373833250069,4.8,3.1733,-0.6623,-0.6548,6.0
2022-07-01,Nova Scotia,1783462000.0,156.7,492.4,6.4,1024034,2022-07-01,False,10.9804,8.6685,3.1204,1741.6043,7.822604899308083,7.589599437807437,4.054373833250069,4.8,3.1578,1.0789,-0.934,1.6
2022-07-01,Ontario,24444068000.0,154.6,7788.2,5.1,15155836,2022-07-01,False,6.9317,7.5852,4.8224,1612.8485,7.822604899308083,7.589599437807437,4.054373833250069,4.8,-0.891,-0.0044,0.768,0.3
2022-07-01,Prince Edward Island,291018000.0,160.5,84.4,6.2,167200,2022-07-01,False,16.548,9.4816,4.8447,1740.5383,7.822604899308083,7.589599437807437,4.054373833250069,4.8,8.7254,1.892,0.7903,1.4
2022-07-01,Quebec,14193599000.0,148.6,4393.7,4.1,8669963,2022-07-01,False,8.5646,7.2924,2.5224,1637.1003,7.822604899308083,7.589599437807437,4.054373833250069,4.8,0.742,-0.2972,-1.532,-0.7
2022-07-01,Saskatchewan,2072356000.0,156.4,580.1,4.1,1178796,2022-07-01,False,7.5149,8.0857,4.3909,1758.0277,7.822604899308083,7.589599437807437,4.054373833250069,4.8,-0.3077,0.4961,0.3365,-0.7
2022-08-01,Alberta,8304860000.0,160.0,2367.1,5.6,4512731,2022-07-01,True,10.423,5.9603,4.841,1840.318,6.651072613382958,7.012622720897621,3.6658159388314404,5.2,3.772,-1.0524,1.1752,0.4
2022-08-01,British Columbia,9188450000.0,147.0,2780.5,4.6,5358845,2022-07-01,True,5.9334,7.2993,2.9929,1714.6325,6.651072613382958,7.012622720897621,3.6658159388314404,5.2,-0.7177,0.2866,-0.6729,-0.6
2022-08-01,Canada,65182272000.0,152.6,19781.2,5.2,38950132,2022-07-01,True,6.6511,7.0126,3.6658,1673.4801,6.651072613382958,7.012622720897621,3.6658159388314404,5.2,0.0,0.0,0.0,0.0
2022-08-01,Manitoba,2238083000.0,154.6,680.4,5.0,1413498,2022-07-01,True,10.8728,7.9609,2.3312,1583.3648,6.651072613382958,7.012622720897621,3.6658159388314404,5.2,4.2217,0.9483,-1.3346,-0.2
2022-08-01,New Brunswick,1360672000.0,153.6,379.0,7.0,808869,2022-07-01,True,6.6611,7.4126,5.1609,1682.1908,6.651072613382958,7.012622720897621,3.6658159388314404,5.2,0.0101,0.4,1.4951,1.8
2022-08-01,Newfoundland and Labrador,953393000.0,155.1,235.3,10.8,531257,2022-07-01,True,11.4471,6.3786,4.2073,1794.5985,6.651072613382958,7.012622720897621,3.6658159388314404,5.2,4.796,-0.634,0.5414,5.6
2022-08-01,Nova Scotia,1728361000.0,155.7,492.1,7.5,1024034,2022-07-01,True,5.1607,7.7509,2.8637,1687.7965,6.651072613382958,7.012622720897621,3.6658159388314404,5.2,-1.4903,0.7382,-0.8021,2.3
2022-08-01,Ontario,24523942000.0,154.1,7772.8,5.4,15155836,2022-07-01,True,4.5673,6.9396,4.1498,1618.1187,6.651072613382958,7.012622720897621,3.6658159388314404,5.2,-2.0838,-0.073,0.4839,0.2
2022-08-01,Prince Edward Island,281496000.0,159.2,84.6,7.5,167200,2022-07-01,True,7.701,8.2993,5.3549,1683.5885,6.651072613382958,7.012622720897621,3.6658159388314404,5.2,1.0499,1.2867,1.6891,2.3
2022-08-01,Quebec,14282964000.0,148.6,4409.7,4.3,8669963,2022-07-01,True,7.7687,7.1377,2.8382,1647.4077,6.651072613382958,7.012622720897621,3.6658159388314404,5.2,1.1176,0.1251,-0.8277,-0.9
2022-08-01,Saskatchewan,2103652000.0,154.8,579.8,4.5,1178796,2022-07-01,True,7.6269,6.8323,2.9474,1784.5768,6.651072613382958,7.012622720897621,3.6658159388314404,5.2,0.9758,-0.1803,-0.7184,-0.7
2022-09-01,Alberta,8215623000.0,160.1,2374.7,5.4,4512731,2022-07-01,True,7.6244,6.1671,3.5269,1820.5435,6.704539989364133,6.857942617214818,2.8310070593368764,5.1,0.9199,-0.6908,0.6959,0.3
2022-09-01,British Columbia,8996452000.0,147.8,2801.3,4.4,5358845,2022-07-01,True,3.0817,7.7259,3.4989,1678.8043,6.704539989364133,6.857942617214818,2.8310070593368764,5.1,-3.6228,0.868,0.6678,-0.7
2022-09-01,Canada,64874350000.0,152.7,19796.1,5.1,38950132,2022-07-01,True,6.7045,6.8579,2.831,1665.5746,6.704539989364133,6.857942617214818,2.8310070593368764,5.1,0.0,0.0,0.0,0.0
2022-09-01,Manitoba,2227200000.0,155.2,687.5,4.6,1413498,2022-07-01,True,10.5793,8.078,1.641,1575.6655,6.704539989364133,6.857942617214818,2.8310070593368764,5.1,3.8748,1.2201,-1.19,-0.5
2022-09-01,New Brunswick,1392594000.0,153.1,381.4,6.5,808869,2022-07-01,True,9.0373,6.8388,4.3502,1721.6558,6.704539989364133,6.857942617214818,2.8310070593368764,5.1,2.3328,-0.0191,1.5192,1.4
2022-09-01,Newfoundland and Labrador,944747000.0,154.5,236.1,10.0,531257,2022-07-01,True,6.7043,6.1126,5.167,1778.3239,6.704539989364133,6.857942617214818,2.8310070593368764,5.1,-0.0002,-0.7453,2.336,4.9
2022-09-01,Nova Scotia,1697697000.0,155.2,496.0,6.2,1024034,2022-07-01,True,-0.0942,7.3306,2.8192,1657.8522,6.704539989364133,6.857942617214818,2.8310070593368764,5.1,-6.7987,0.4726,-0.0118,1.1
2022-09-01,Ontario,24703672000.0,154.1,7751.2,5.5,15155836,2022-07-01,True,8.5798,6.7175,2.6228,1629.9775,6.704539989364133,6.857942617214818,2.8310070593368764,5.1,1.8753,-0.1405,-0.2082,0.4
2022-09-01,Prince Edward Island,278823000.0,159.2,81.8,8.8,167200,2022-07-01,True,5.7189,8.373,1.995,1667.6017,6.704539989364133,6.857942617214818,2.8310070593368764,5.1,-0.9857,1.5151,-0.836,3.7
2022-09-01,Quebec,14090619000.0,148.3,4409.4,4.4,8669963,2022-07-01,True,5.0756,6.5374,2.4751,1625.2225,6.704539989364133,6.857942617214818,2.8310070593368764,5.1,-1.629,-0.3206,-0.3559,-0.7
2022-09-01,Saskatchewan,2109355000.0,155.7,576.7,4.3,1178796,2022-07-01,True,9.2509,7.0839,1.9445,1789.4148,6.704539989364133,6.857942617214818,2.8310070593368764,5.1,2.5463,0.226,-0.8865,-0.8
2022-10-01,Alberta,8324907000.0,161.8,2375.0,5.5,4560275,2022-10-01,False,6.1851,6.7987,4.4277,1825.5274,6.136170613904346,6.879777623349548,3.0832482204053324,5.1,0.0489,-0.0811,1.3445,0.4
2022-10-01,British Columbia,9076964000.0,148.6,2798.7,4.6,5406059,2022-10-01,False,3.8501,7.7592,3.4907,1679.0353,6.136170613904346,6.879777623349548,3.0832482204053324,5.1,-2.2861,0.8795,0.4075,-0.5
2022-10-01,Canada,65505091000.0,153.8,19882.8,5.1,39284491,2022-10-01,False,6.1362,6.8798,3.0832,1667.4542,6.136170613904346,6.879777623349548,3.0832482204053324,5.1,0.0,0.0,0.0,0.0
2022-10-01,Manitoba,2245326000.0,156.7,693.1,4.5,1424475,2022-10-01,False,8.0521,8.3679,2.4235,1576.2481,6.136170613904346,6.879777623349548,3.0832482204053324,5.1,1.9159,1.4881,-0.6597,-0.6
2022-10-01,New Brunswick,1429186000.0,154.4,381.5,7.4,816420,2022-10-01,False,11.4315,6.8512,3.8943,1750.5524,6.136170613904346,6.879777623349548,3.0832482204053324,5.1,5.2953,-0.0286,0.8111,2.3
2022-10-01,Newfoundland and Labrador,964663000.0,156.4,236.7,10.6,533194,2022-10-01,False,8.2237,6.5395,5.2936,1809.2158,6.136170613904346,6.879777623349548,3.0832482204053324,5.1,2.0876,-0.3403,2.2103,5.5
2022-10-01,Nova Scotia,1778247000.0,157.1,495.6,6.8,1033146,2022-10-01,False,6.9331,7.6765,3.0782,1721.1962,6.136170613904346,6.879777623349548,3.0832482204053324,5.1,0.7969,0.7967,-0.005,1.7
2022-10-01,Ontario,24605031000.0,155.2,7804.3,5.5,15305369,2022-10-01,False,5.4175,6.5202,2.7301,1607.6078,6.136170613904346,6.879777623349548,3.0832482204053324,5.1,-0.7187,-0.3595,-0.3532,0.4
2022-10-01,Prince Edward Island,296433000.0,160.7,85.3,6.6,168939,2022-10-01,False,9.0268,8.728,5.4388,1754.6748,6.136170613904346,6.879777623349548,3.0832482204053324,5.1,2.8906,1.8482,2.3556,1.5
2022-10-01,Quebec,14398590000.0,149.2,4433.3,4.0,8718914,2022-10-01,False,7.4419,6.4194,2.5752,1651.4201,6.136170613904346,6.879777623349548,3.0832482204053324,5.1,1.3058,-0.4604,-0.5081,-1.1
2022-10-01,Saskatchewan,2165297000.0,157.8,579.1,4.9,1188295,2022-10-01,False,8.2965,8.0082,3.3369,1822.1881,6.136170613904346,6.879777623349548,3.0832482204053324,5.1,2.1604,1.1284,0.2537,-0.2
2022-11-01,Alberta,8271164000.0,161.6,2382.0,5.7,4560275,2022-10-01,True,4.6569,6.5963,4.0493,1813.7424,4.729820921677375,6.796116504854388,2.502919644189272,5.0,-0.0729,-0.1998,1.5464,0.7
2022-11-01,British Columbia,9058258000.0,148.1,2799.1,4.4,5406059,2022-10-01,True,3.8241,7.2411,2.7381,1675.5751,4.729820921677375,6.796116504854388,2.502919644189272,5.0,-0.9057,0.445,0.2352,-0.6
2022-11-01,Canada,65322241000.0,154.0,19923.8,5.0,39284491,2022-10-01,True,4.7298,6.7961,2.5029,1662.7997,4.729820921677375,6.796116504854388,2.502919644189272,5.0,0.0,0.0,0.0,0.0
2022-11-01,Manitoba,2273894000.0,157.0,692.7,4.2,1424475,2022-10-01,True,11.0081,8.5003,2.1531,1596.3032,4.729820921677375,6.796116504854388,2.502919644189272,5.0,6.2783,1.7042,-0.3498,-0.8
2022-11-01,New Brunswick,1388326000.0,155.9,378.8,7.0,816420,2022-10-01,True,4.5226,7.8147,2.4061,1700.5046,4.729820921677375,6.796116504854388,2.502919644189272,5.0,-0.2072,1.0185,-0.0969,2.0
2022-11-01,Newfoundland and Labrador,944302000.0,156.8,237.9,10.3,533194,2022-10-01,True,3.3229,6.7393,3.2104,1771.0289,4.729820921677375,6.796116504854388,2.502919644189272,5.0,-1.4069,-0.0568,0.7075,5.3
2022-11-01,Nova Scotia,1791966000.0,158.5,500.8,5.7,1033146,2022-10-01,True,7.4553,8.5616,4.2031,1734.4751,4.729820921677375,6.796116504854388,2.502919644189272,5.0,2.7255,1.7655,1.7002,0.7
2022-11-01,Ontario,24465206000.0,155.4,7819.5,5.6,15305369,2022-10-01,True,3.3797,6.4384,2.0529,1598.4721,4.729820921677375,6.796116504854388,2.502919644189272,5.0,-1.3501,-0.3578,-0.45,0.6
2022-11-01,Prince Edward Island,293475000.0,162.3,82.3,7.0,168939,2022-10-01,True,9.8886,9.6622,-0.8434,1737.1655,4.729820921677375,6.796116504854388,2.502919644189272,5.0,5.1587,2.866,-3.3463,2.0
2022-11-01,Quebec,14447717000.0,150.1,4451.7,3.8,8718914,2022-10-01,True,6.4293,6.8327,2.136,1657.0547,4.729820921677375,6.796116504854388,2.502919644189272,5.0,1.6995,0.0366,-0.3669,-1.2
2022-11-01,Saskatchewan,2169108000.0,157.0,579.1,4.4,1188295,2022-10-01,True,4.9499,6.9482,3.3369,1825.3952,4.729820921677375,6.796116504854388,2.502919644189272,5.0,0.22,0.1521,0.834,-0.6
2022-12-01,Alberta,8225769000.0,160.8,2393.1,5.7,4560275,2022-10-01,True,7.8864,5.9987,3.4228,1803.7879,5.524495809542884,6.319444444444433,2.5101492659722835,5.0,2.3619,-0.3208,0.9126,0.7
2022-12-01,British Columbia,8788552000.0,147.1,2808.4,4.2,5406059,2022-10-01,True,1.6854,6.5942,3.4592,1625.6856,5.524495809542884,6.319444444444433,2.5101492659722835,5.0,-3.8391,0.2748,0.9491,-0.8
2022-12-01,Canada,64724032000.0,153.1,19998.5,5.0,39284491,2022-10-01,True,5.5245,6.3194,2.5101,1647.5721,5.524495809542884,6.319444444444433,2.5101492659722835,5.0,0.0,0.0,0.0,0.0
2022-12-01,Manitoba,2243328000.0,155.5,693.8,4.5,1424475,2022-10-01,True,9.3805,7.9861,1.8646,1574.8455,5.524495809542884,6.319444444444433,2.5101492659722835,5.0,3.856,1.6667,-0.6455,-0.5
2022-12-01,New Brunswick,1372858000.0,153.4,382.3,7.5,816420,2022-10-01,True,5.1031,6.3063,3.7449,1681.5585,5.524495809542884,6.319444444444433,2.5101492659722835,5.0,-0.4214,-0.0131,1.2348,2.5
2022-12-01,Newfoundland and Labrador,959055000.0,154.6,239.8,9.6,533194,2022-10-01,True,9.7762,5.6733,5.0833,1798.698,5.524495809542884,6.319444444444433,2.5101492659722835,5.0,4.2517,-0.6462,2.5731,4.6
2022-12-01,Nova Scotia,1750040000.0,156.4,500.5,6.3,1033146,2022-10-01,True,6.6832,7.5653,3.8166,1693.8942,5.524495809542884,6.319444444444433,2.5101492659722835,5.0,1.1587,1.2459,1.3065,1.3
2022-12-01,Ontario,24273841000.0,154.8,7864.0,5.3,15305369,2022-10-01,True,4.3878,6.0274,1.9128,1585.969,5.524495809542884,6.319444444444433,2.5101492659722835,5.0,-1.1367,-0.292,-0.5973,0.3
2022-12-01,Prince Edward Island,285046000.0,158.8,84.1,5.7,168939,2022-10-01,True,9.116,7.7341,-0.1188,1687.2717,5.524495809542884,6.319444444444433,2.5101492659722835,5.0,3.5915,1.4146,-2.6289,0.7
2022-12-01,Quebec,14491642000.0,149.0,4453.0,4.1,8718914,2022-10-01,True,7.688,6.2767,2.2691,1662.0925,5.524495809542884,6.319444444444433,2.5101492659722835,5.0,2.1635,-0.0427,-0.2411,-0.9
2022-12-01,Saskatchewan,2117366000.0,155.7,579.4,4.3,1188295,2022-10-01,True,5.3902,6.7169,2.4037,1781.8521,5.524495809542884,6.319444444444433,2.5101492659722835,5.0,-0.1343,0.3975,-0.1065,-0.7
2023-01-01,Alberta,8840565000.0,160.5,2407.6,6.1,4596901,2023-01-01,False,14.7409,5.0393,4.2567,1923.1576,5.460536049985265,5.918788713007572,4.102997088897409,5.1,9.2804,-0.8795,0.1537,1.0
2023-01-01,British Columbia,9177182000.0,148.1,2811.9,4.5,5432939,2023-01-01,False,3.7189,6.241,3.1247,1689.1745,5.460536049985265,5.918788713007572,4.102997088897409,5.1,-1.7417,0.3222,-0.9783,-0.6
2023-01-01,Canada,66337030000.0,153.9,20097.5,5.1,39501329,2023-01-01,False,5.4605,5.9188,4.103,1679.362,5.460536049985265,5.918788713007572,4.102997088897409,5.1,0.0,0.0,0.0,0.0
